                        Found 4200 pair / timeframe combinations.                         
┏━━━━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━┳━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━┓
┃          Pair ┃ Timeframe ┃ Type ┃                From ┃                  To ┃ Candles ┃
│      ANT/USDC │        3m │ spot │ 2025-07-11 03:27:00 │ 2026-02-09 10:15:00 │   93840 │
│      ANT/USDC │        5m │ spot │ 2025-07-05 04:25:00 │ 2026-02-09 10:15:00 │   62449 │
│      ANT/USDC │       15m │ spot │ 2025-02-12 01:45:00 │ 2026-02-09 10:00:00 │   34786 │
│      ANT/USDC │       30m │ spot │ 2024-12-22 00:00:00 │ 2026-02-09 09:30:00 │   19892 │
│      ANT/USDC │        1h │ spot │ 2024-09-08 20:00:00 │ 2026-02-09 09:00:00 │   12446 │
│      ANT/USDC │        2h │ spot │ 2024-08-14 04:00:00 │ 2026-02-09 08:00:00 │    6531 │
│      ANT/USDC │        4h │ spot │ 2024-08-14 04:00:00 │ 2026-02-09 04:00:00 │    3265 │
│      ANT/USDC │        8h │ spot │ 2024-08-14 00:00:00 │ 2026-02-09 00:00:00 │    1633 │
│      ANT/USDC │       12h │ spot │ 2024-08-14 00:00:00 │ 2026-02-08 12:00:00 │    1088 │
│      ANT/USDC │        1d │ spot │ 2024-08-14 00:00:00 │ 2026-02-08 00:00:00 │     544 │
│      ANT/USDC │        3d │ spot │ 2024-08-12 00:00:00 │ 2026-02-06 00:00:00 │     182 │
│      ANT/USDC │        1w │ spot │ 2024-08-08 00:00:00 │ 2026-01-29 00:00:00 │      78 │
│      ANT/USDC │        1M │ spot │ 2024-07-16 00:00:00 │ 2026-01-07 00:00:00 │      19 │
│      ANZ/USDC │        1m │ spot │ 2025-07-21 08:22:00 │ 2026-02-10 12:59:00 │  231201 │
│      ANZ/USDC │        3m │ spot │ 2025-07-19 04:51:00 │ 2026-02-10 12:57:00 │   81429 │
│      ANZ/USDC │        5m │ spot │ 2025-07-19 04:50:00 │ 2026-02-10 12:55:00 │   50857 │
│      ANZ/USDC │       15m │ spot │ 2025-07-19 04:45:00 │ 2026-02-10 12:45:00 │   19809 │
│      ANZ/USDC │       30m │ spot │ 2025-07-19 04:30:00 │ 2026-02-10 12:30:00 │    9905 │
│      ANZ/USDC │        1h │ spot │ 2025-07-19 04:00:00 │ 2026-02-10 12:00:00 │    4953 │
│      ANZ/USDC │        2h │ spot │ 2025-07-19 04:00:00 │ 2026-02-10 10:00:00 │    2476 │
│      ANZ/USDC │        4h │ spot │ 2025-07-19 04:00:00 │ 2026-02-10 08:00:00 │    1238 │
│      ANZ/USDC │        8h │ spot │ 2025-07-19 00:00:00 │ 2026-02-10 00:00:00 │     619 │
│      ANZ/USDC │       12h │ spot │ 2025-07-19 00:00:00 │ 2026-02-10 00:00:00 │     413 │
│      ANZ/USDC │        1d │ spot │ 2025-07-19 00:00:00 │ 2026-02-09 00:00:00 │     206 │
│      ANZ/USDC │        3d │ spot │ 2025-07-17 00:00:00 │ 2026-02-06 00:00:00 │      69 │
│      ANZ/USDC │        1w │ spot │ 2025-07-17 00:00:00 │ 2026-01-29 00:00:00 │      29 │
│      ANZ/USDC │        1M │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│      APU/USDC │        1m │ spot │ 2025-07-30 09:43:00 │ 2026-02-19 19:13:00 │  181647 │
│      APU/USDC │        3m │ spot │ 2025-07-30 09:42:00 │ 2026-02-19 19:09:00 │   74018 │
│      APU/USDC │        5m │ spot │ 2025-07-30 09:40:00 │ 2026-02-19 19:05:00 │   48409 │
│      APU/USDC │       15m │ spot │ 2025-07-30 09:30:00 │ 2026-02-19 18:45:00 │   19622 │
│      APU/USDC │       30m │ spot │ 2025-07-30 09:30:00 │ 2026-02-19 18:30:00 │    9811 │
│      APU/USDC │        1h │ spot │ 2025-07-30 09:00:00 │ 2026-02-19 18:00:00 │    4906 │
│      APU/USDC │        2h │ spot │ 2025-07-30 08:00:00 │ 2026-02-19 16:00:00 │    2453 │
│      APU/USDC │        4h │ spot │ 2025-07-30 08:00:00 │ 2026-02-19 12:00:00 │    1226 │
│      APU/USDC │        8h │ spot │ 2025-07-30 08:00:00 │ 2026-02-19 08:00:00 │     613 │
│      APU/USDC │       12h │ spot │ 2025-07-30 00:00:00 │ 2026-02-19 00:00:00 │     409 │
│      APU/USDC │        1d │ spot │ 2025-07-30 00:00:00 │ 2026-02-18 00:00:00 │     204 │
│      APU/USDC │        3d │ spot │ 2025-07-29 00:00:00 │ 2026-02-15 00:00:00 │      68 │
│      APU/USDC │        1w │ spot │ 2025-07-24 00:00:00 │ 2026-02-12 00:00:00 │      30 │
│      APU/USDC │        1M │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│      ARI/USDC │        1m │ spot │ 2025-07-19 11:09:00 │ 2026-02-06 19:15:00 │  110013 │
│      ARI/USDC │        3m │ spot │ 2025-07-12 12:30:00 │ 2026-02-06 19:12:00 │   81361 │
│      ARI/USDC │        5m │ spot │ 2025-07-05 13:50:00 │ 2026-02-06 19:10:00 │   61118 │
│      ARI/USDC │       15m │ spot │ 2025-04-04 00:00:00 │ 2026-02-06 19:00:00 │   29645 │
│      ARI/USDC │       30m │ spot │ 2025-04-04 00:00:00 │ 2026-02-06 18:30:00 │   14822 │
│      ARI/USDC │        1h │ spot │ 2025-04-04 00:00:00 │ 2026-02-06 18:00:00 │    7411 │
│      ARI/USDC │        2h │ spot │ 2025-04-04 00:00:00 │ 2026-02-06 16:00:00 │    3705 │
│      ARI/USDC │        4h │ spot │ 2025-04-04 00:00:00 │ 2026-02-06 12:00:00 │    1852 │
│      ARI/USDC │        8h │ spot │ 2025-04-04 00:00:00 │ 2026-02-06 08:00:00 │     926 │
│      ARI/USDC │       12h │ spot │ 2025-04-04 00:00:00 │ 2026-02-06 00:00:00 │     617 │
│      ARI/USDC │        1d │ spot │ 2025-04-04 00:00:00 │ 2026-02-05 00:00:00 │     308 │
│      ARI/USDC │        3d │ spot │ 2025-07-08 00:00:00 │ 2026-02-03 00:00:00 │      71 │
│      ARI/USDC │        1w │ spot │ 2025-07-17 00:00:00 │ 2026-01-29 00:00:00 │      29 │
│      ARI/USDC │        1M │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│      ASI/USDC │        1m │ spot │ 2025-07-19 06:36:00 │ 2026-02-01 05:06:00 │  217343 │
│      ASI/USDC │        3m │ spot │ 2025-07-12 07:57:00 │ 2026-02-01 05:03:00 │   97157 │
│      ASI/USDC │        5m │ spot │ 2025-07-05 09:20:00 │ 2026-02-01 05:00:00 │   60717 │
│      ASI/USDC │       15m │ spot │ 2025-02-08 16:30:00 │ 2026-02-01 04:45:00 │   34322 │
│      ASI/USDC │       30m │ spot │ 2024-12-18 14:30:00 │ 2026-02-01 04:30:00 │   19661 │
│      ASI/USDC │        1h │ spot │ 2024-09-05 11:00:00 │ 2026-02-01 04:00:00 │   12330 │
│      ASI/USDC │        2h │ spot │ 2024-07-09 06:00:00 │ 2026-02-01 02:00:00 │    6863 │
│      ASI/USDC │        4h │ spot │ 2024-07-09 04:00:00 │ 2026-02-01 00:00:00 │    3432 │
│      ASI/USDC │        8h │ spot │ 2024-07-09 00:00:00 │ 2026-01-31 16:00:00 │    1716 │
│      ASI/USDC │       12h │ spot │ 2024-07-09 00:00:00 │ 2026-01-31 12:00:00 │    1144 │
│      ASI/USDC │        1d │ spot │ 2024-07-09 00:00:00 │ 2026-01-31 00:00:00 │     572 │
│      ASI/USDC │        3d │ spot │ 2024-07-07 00:00:00 │ 2026-01-28 00:00:00 │     191 │
│      ASI/USDC │        1w │ spot │ 2024-07-04 00:00:00 │ 2026-01-22 00:00:00 │      82 │
│      ASI/USDC │        1M │ spot │ 2024-06-16 00:00:00 │ 2025-12-08 00:00:00 │      19 │
│   ATEHUN/USDC │        1m │ spot │ 2025-07-21 06:13:00 │ 2026-02-19 23:40:00 │  307768 │
│   ATEHUN/USDC │        3m │ spot │ 2025-07-14 07:33:00 │ 2026-02-19 23:36:00 │  105922 │
│   ATEHUN/USDC │        5m │ spot │ 2025-07-05 16:20:00 │ 2026-02-19 23:35:00 │   66040 │
│   ATEHUN/USDC │       15m │ spot │ 2025-02-12 07:15:00 │ 2026-02-19 23:15:00 │   35762 │
│   ATEHUN/USDC │       30m │ spot │ 2024-12-22 05:30:00 │ 2026-02-19 23:00:00 │   20381 │
│   ATEHUN/USDC │        1h │ spot │ 2024-09-09 02:00:00 │ 2026-02-19 22:00:00 │   12693 │
│   ATEHUN/USDC │        2h │ spot │ 2024-08-08 20:00:00 │ 2026-02-19 20:00:00 │    6721 │
│   ATEHUN/USDC │        4h │ spot │ 2024-08-08 20:00:00 │ 2026-02-19 16:00:00 │    3360 │
│   ATEHUN/USDC │        8h │ spot │ 2024-08-08 16:00:00 │ 2026-02-19 08:00:00 │    1680 │
│   ATEHUN/USDC │       12h │ spot │ 2024-08-08 12:00:00 │ 2026-02-19 00:00:00 │    1120 │
│   ATEHUN/USDC │        1d │ spot │ 2024-08-08 00:00:00 │ 2026-02-18 00:00:00 │     560 │
│   ATEHUN/USDC │        3d │ spot │ 2024-08-06 00:00:00 │ 2026-02-15 00:00:00 │     187 │
│   ATEHUN/USDC │        1w │ spot │ 2024-08-08 00:00:00 │ 2026-02-12 00:00:00 │      80 │
│   ATEHUN/USDC │        1M │ spot │ 2024-07-16 00:00:00 │ 2026-01-07 00:00:00 │      19 │
│   AUTIST/USDC │        1m │ spot │ 2025-07-21 02:21:00 │ 2026-02-21 21:25:00 │  295154 │
│   AUTIST/USDC │        3m │ spot │ 2025-07-14 03:42:00 │ 2026-02-21 21:21:00 │  106914 │
│   AUTIST/USDC │        5m │ spot │ 2025-07-05 09:50:00 │ 2026-02-21 21:20:00 │   66667 │
│   AUTIST/USDC │       15m │ spot │ 2025-02-11 13:00:00 │ 2026-02-21 21:00:00 │   36033 │
│   AUTIST/USDC │       30m │ spot │ 2024-12-21 11:00:00 │ 2026-02-21 20:30:00 │   20516 │
│   AUTIST/USDC │        1h │ spot │ 2024-11-11 18:00:00 │ 2026-02-21 20:00:00 │   11211 │
│   AUTIST/USDC │        2h │ spot │ 2024-11-11 18:00:00 │ 2026-02-21 18:00:00 │    5605 │
│   AUTIST/USDC │        4h │ spot │ 2024-11-11 16:00:00 │ 2026-02-21 16:00:00 │    2803 │
│   AUTIST/USDC │        8h │ spot │ 2024-11-11 16:00:00 │ 2026-02-21 08:00:00 │    1401 │
│   AUTIST/USDC │       12h │ spot │ 2024-11-11 12:00:00 │ 2026-02-21 00:00:00 │     934 │
│   AUTIST/USDC │        1d │ spot │ 2024-11-11 00:00:00 │ 2026-02-20 00:00:00 │     467 │
│   AUTIST/USDC │        3d │ spot │ 2024-11-10 00:00:00 │ 2026-02-18 00:00:00 │     156 │
│   AUTIST/USDC │        1w │ spot │ 2024-11-07 00:00:00 │ 2026-02-12 00:00:00 │      67 │
│   AUTIST/USDC │        1M │ spot │ 2024-10-14 00:00:00 │ 2026-01-07 00:00:00 │      16 │
│    AVAX0/USDC │        1m │ spot │ 2025-09-16 21:28:00 │ 2026-02-21 14:20:00 │  227093 │
│    AVAX0/USDC │        3m │ spot │ 2025-09-16 21:27:00 │ 2026-02-21 14:18:00 │   75698 │
│    AVAX0/USDC │        5m │ spot │ 2025-09-16 21:25:00 │ 2026-02-21 14:15:00 │   45419 │
│    AVAX0/USDC │       15m │ spot │ 2025-09-16 21:15:00 │ 2026-02-21 14:00:00 │   15140 │
│    AVAX0/USDC │       30m │ spot │ 2025-09-16 21:00:00 │ 2026-02-21 13:30:00 │    7570 │
│    AVAX0/USDC │        1h │ spot │ 2025-09-16 21:00:00 │ 2026-02-21 13:00:00 │    3785 │
│    AVAX0/USDC │        2h │ spot │ 2025-09-16 20:00:00 │ 2026-02-21 12:00:00 │    1893 │
│    AVAX0/USDC │        4h │ spot │ 2025-09-16 20:00:00 │ 2026-02-21 08:00:00 │     946 │
│    AVAX0/USDC │        8h │ spot │ 2025-09-16 16:00:00 │ 2026-02-21 00:00:00 │     473 │
│    AVAX0/USDC │       12h │ spot │ 2025-09-16 12:00:00 │ 2026-02-21 00:00:00 │     316 │
│    AVAX0/USDC │        1d │ spot │ 2025-09-16 00:00:00 │ 2026-02-20 00:00:00 │     158 │
│    AVAX0/USDC │        3d │ spot │ 2025-09-15 00:00:00 │ 2026-02-18 00:00:00 │      53 │
│    AVAX0/USDC │        1w │ spot │ 2025-09-11 00:00:00 │ 2026-02-12 00:00:00 │      23 │
│    AVAX0/USDC │        1M │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│      AXL/USDH │        1m │ spot │ 2025-11-28 12:13:00 │ 2026-02-18 19:33:00 │   89044 │
│      AXL/USDH │        3m │ spot │ 2025-11-21 13:33:00 │ 2026-02-18 19:30:00 │   42840 │
│      AXL/USDH │        5m │ spot │ 2025-11-19 18:05:00 │ 2026-02-18 19:25:00 │   26225 │
│      AXL/USDH │       15m │ spot │ 2025-11-19 18:00:00 │ 2026-02-18 19:15:00 │    8742 │
│      AXL/USDH │       30m │ spot │ 2025-11-19 18:00:00 │ 2026-02-18 19:00:00 │    4371 │
│      AXL/USDH │        1h │ spot │ 2025-11-19 18:00:00 │ 2026-02-18 18:00:00 │    2185 │
│      AXL/USDH │        2h │ spot │ 2025-11-19 18:00:00 │ 2026-02-18 16:00:00 │    1092 │
│      AXL/USDH │        4h │ spot │ 2025-11-19 16:00:00 │ 2026-02-18 12:00:00 │     546 │
│      AXL/USDH │        8h │ spot │ 2025-11-19 16:00:00 │ 2026-02-18 08:00:00 │     273 │
│      AXL/USDH │       12h │ spot │ 2025-11-19 12:00:00 │ 2026-02-18 00:00:00 │     182 │
│      AXL/USDH │        1d │ spot │ 2025-11-19 00:00:00 │ 2026-02-17 00:00:00 │      91 │
│      AXL/USDH │        3d │ spot │ 2025-11-17 00:00:00 │ 2026-02-15 00:00:00 │      31 │
│      AXL/USDH │        1w │ spot │ 2025-11-20 00:00:00 │ 2026-02-05 00:00:00 │      12 │
│      AXL/USDH │        1M │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│    AZTEC/USDC │        1m │ spot │ 2026-02-12 10:03:00 │ 2026-02-22 17:14:00 │   14832 │
│    AZTEC/USDC │        3m │ spot │ 2026-02-12 10:03:00 │ 2026-02-22 17:12:00 │    4944 │
│    AZTEC/USDC │        5m │ spot │ 2026-02-12 10:00:00 │ 2026-02-22 17:10:00 │    2967 │
│    AZTEC/USDC │       15m │ spot │ 2026-02-12 10:00:00 │ 2026-02-22 17:00:00 │     989 │
│    AZTEC/USDC │       30m │ spot │ 2026-02-12 10:00:00 │ 2026-02-22 16:30:00 │     494 │
│    AZTEC/USDC │        1h │ spot │ 2026-02-12 10:00:00 │ 2026-02-22 16:00:00 │     247 │
│    AZTEC/USDC │        2h │ spot │ 2026-02-12 10:00:00 │ 2026-02-22 14:00:00 │     123 │
│    AZTEC/USDC │        4h │ spot │ 2026-02-12 08:00:00 │ 2026-02-22 12:00:00 │      62 │
│    AZTEC/USDC │        8h │ spot │ 2026-02-12 08:00:00 │ 2026-02-22 08:00:00 │      31 │
│    AZTEC/USDC │       12h │ spot │ 2026-02-12 00:00:00 │ 2026-02-22 00:00:00 │      21 │
│    AZTEC/USDC │        1d │ spot │ 2026-02-12 00:00:00 │ 2026-02-21 00:00:00 │      10 │
│    AZTEC/USDC │        3d │ spot │ 2026-02-12 00:00:00 │ 2026-02-18 00:00:00 │       3 │
│    AZTEC/USDC │        1w │ spot │ 2026-02-12 00:00:00 │ 2026-02-12 00:00:00 │       1 │
│    AZTEC/USDC │        1M │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│     BAGS/USDC │        1m │ spot │ 2025-07-12 12:41:00 │ 2025-12-30 06:39:00 │  125842 │
│     BAGS/USDC │        3m │ spot │ 2025-07-06 21:48:00 │ 2025-12-30 06:36:00 │   72665 │
